,link,type,text
708,04df0b966c1904f1,normal,"GridView를 우클릭한 후 <strong>Event</strong> ­ <span class=""r_italic_span"">추가할 이벤트</span>를 선택 후, 해당 로직을 추가하여 이벤트를 추가할 있습니다."
709,7701d2d58c62498b,normal,"<code>sortable=""true""</code> 속성 설정이 적용된 헤더를 클릭하거나 더블 클릭하여 정렬을 수행할 경우 <code>onsort</code> 이벤트가 발생합니다."
710,0b9a272f9814d144,normal,"GridView 셀을 클릭할 경우 <code>oncellclick</code> 이벤트가 발생하며 클릭된 셀의 행 인덱스, 열 인덱스, 컬럼 ID를 인자로 전달합니다."
711,9d921eef6f4ea9a1,normal,"GridView 셀을 더블-클릭할 경우 <code>oncelldblclick</code> 이벤트가 발생하며 클릭된 셀의 행 인덱스, 열 인덱스, 컬럼 ID를 인자로 전달합니다."
712,f38ae1d6a4676471,normal,"<code>onscrollstart </code>이벤트는 세로 스크롤이 그리드뷰 상단에 닿을 때 발생합니다. <code>alwaysTriggerScrollStart=""true""</code> 설정을 적용하면 세로 스크롤이 상단에 닿을 때마다 <code>onscrollstart</code> 이벤트가 발생합니다."
713,ab411024f5ecec2c,normal,"<code>oncontextopen</code> 이벤트는 GridView의 컨텍스트 메뉴가 표시될 때 발생하며, 반환하는 값은 아래와 같습니다."
714,451e72ce7c4a325a,unordered_list,"* <code>rowIndex</code> : 클릭된 셀의 행 인덱스. (헤더인 경우 <strong><span class=""r_italic_span"">-1</span></strong>을 반환.)
* <code>colIndex</code> : 클릭된 셀의 열 인덱스.
* <code>focusedCell</code> : 포커스된 셀의 좌표를 담은 1차원 배열.
* <code>info.isHeader</code> : 클릭된 셀이 헤더인지 여부.
* <code>info.headerId</code> : 클릭된 셀이 헤더일 경우, 헤더의 ID."
715,ceb817962cd5a55e,normal,<kbd>fixedColumnScrollHidden</kbd> 속성 설정을 통해 고정된 영역에는 스크롤을 표시하지 않을 수 있습니다.
716,a783207212f98347,normal,"<code>rowNumVisible=<span class=""r_red_highlight_span"">""true""</span></code> 속성 설정을 통해 GridView 각 행의 번호를 표시하는 컬럼을 사용할 경우, 아래 속성들을 설정하여 행 번호 표시 컬럼의 헤더 값과 폭, 배경색 또한 지정할 수 있습니다."
717,d031864bf31ff6cb,unordered_list,"* <code>rowNumHeaderValue</code> (헤더 값)
* <code>rowNumWidth</code> (폭)
* <code>rowNumBackgroundColor</code> (배경색)"
718,e834e6cf7d5d5e9f,normal,"<code>rowNumVisible=<span class=""r_red_highlight_span"">""true""</span></code> 속성 설정을 통해 GridView 각 행의 번호를 표시하는 컬럼을 사용할 경우, 아래 속성들을 설정하여 행 번호 표시 컬럼의 헤더 값과 폭, 배경색 또한 지정할 수 있습니다."
719,0845d4602eb28afc,unordered_list,"* <code>rowNumHeaderValue</code> (헤더 값)
* <code>rowNumWidth</code> (폭)
* <code>rowNumBackgroundColor</code> (배경색)"
720,bbe5d963a80d313d,normal,"GridView의 헤더를 드래깅하여 해당 컬럼을 이동할 수 있습니다. 드래깅 시 헤더의 <kbd>value</kbd>로 지정한 값이 툴팁으로 나타납니다. 세로 틀로 고정된 컬럼의 경우, 드래깅 가능 여부를 별도로 지정할 수 있습니다."
721,1cc101ea3f71ccbf,definition_list,"관련 API
<kbd>columnMove=""true""</kbd>: 해당 컬럼의 이동을 허용.
+ <kbd>fixedColumn</kbd> &amp; <kbd>fixedColumnNoMove</kbd>: 세로 틀 고정된 컬럼의 드래깅 허용 여부.
세로 틀 고정된 컬럼의 드래깅
<kbd>fixedColumn</kbd>: 세로 틀 고정 대상 컬럼을 지정. 
+ <kbd>columnMove=""true""</kbd>: 틀 고정된 컬럼도 <kbd>columnMove=""true""</kbd>인 경우 드래깅을 통해 이동 가능. 
+ <kbd>fixedColumnNoMove=""true""</kbd>: <kbd>fixedColumn</kbd>을 통해 고정된 컬럼의 경우 <kbd>columnMove=""true""</kbd> 설정을 적용받지 않음. 즉, 드래깅을 통한 이동 불가능."
722,ef478d38c4ef4a11,normal,"GridView와 DataList가 바인딩된 경우, <kbd>insertRow();</kbd> 및 <kbd>removeRows();</kbd> 함수를 사용하여 행을 새로 추가하거나 삭제할 수 있습니다."
723,3bc9f47a5ebdd3bc,normal,"다음은 <code>visibleRowNum</code> 속성 값을 <code>""8""</code>로 지정하여, 8개의 행만 GridView에 표시한 모습입니다."
724,a0619db8a18d28e5,normal,"버튼은 Trigger 혹은 다른 컴포넌트로 나타낼 수 있습니다. 이들 컴포넌트는 다른 컴포넌트와 연계하여 사용할 수 있으며, 이벤트를 사용하여 그리드를 조작할 수 있습니다."
725,ec8cad60f8a2161b,normal,"<code>setRowBackgroundColor()</code> 함수를 사용하여, 필터에 의해 숨겨진 행을 포함한 특정 행의 배경색을 동적으로 변경할 수 있습니다."
726,770cc784bf94b9ac,normal,"동일한 GridView 내에서, 혹은 서로 다른 GridView 사이에서 한 개 이상의 행을 드래그-앤-드롭을 통해 이동할 수 있습니다."
727,1ee2e6e58036e120,definition_list,"관련 속성 및 함수
<code>dataDragDrop</code> 및 함수 (드래그-앤-드롭 허용)
+ <code>dragDisplayColumn</code> (툴팁에 표시할 컬럼 ID 지정)
+ <code>dragStartFunction</code> / <code>dragEndFunction</code> (드래깅 시작/종료 시 실행할 함수 지정)
+ <code>useShiftKey</code> (Shift 키 사용을 통한 행 선택 허용)
+ <code>setDrillDownDragDrop()</code> (<code>inputType=""drilldown""</code> 컬럼을 포함한 행의 이동 허용)
+ <code>dataDragSelect</code> (여러 개의 셀들을 드래깅을 통해 선택)
+ <code>dataDragSelectAutoScroll</code> (드래깅 시 마우스가 그리드뷰를 벗어나도 자동으로 스크롤을 수행)"
728,027066ce4c8ff444,normal,"동일한 GridView 내에서, 혹은 서로 다른 GridView 사이에 GridView 행 전체를 드래그-앤-드롭하여 이동할 경우, <code>dataDragDrop=""true""</code>로 설정하십시오. Shift 키를 사용할 경우, <code>useShiftKey=""true""</code> 설정도 추가합니다."
729,515ec1f57610e772,normal,"드래깅 시작/종료 시 실행할 함수는 <code>dragStartFucntion</code> 및 <code>dragEndFunction</code> 속성을 통해 지정할 수 있습니다. 단, 해당 함수는 직접 정의해야 합니다."
730,63c56a7fae7d288c,normal,"<code>inputType=""drilldown""</code> 컬럼을 포함한 행들을 GridView 내에서, 혹은 서로 다른 GridView 사이에서 드래깅하여 이동할 수 있습니다. <code>setDrillDownDragDrop()</code> 함수를 사용하십시오. 단, GridView에는 <code>dataDragDrop=""true""</code> 설정이 있어야 합니다."
731,8b7a0384598363e5,normal,"<code>dataDragDropStatus=""true""</code> 설정을 추가할 경우, 하나의 GridView 내에서 드래그-앤-드롭으로 행을 이동할 때<code>rowStatus</code>를 유지할 수 있습니다. <code>dataDragDropStatus</code> 속성을 기본 값이 <code>""false""</code>로 설정할 경우, 드래그-앤-드롭으로 행이 이동되면 <code>rowStatus</code>가 ""C""로 변경됩니다."
732,acb5868719d43039,note,"단, <code>dragEndFunction</code> 함수를 지정하여 사용하는 경우에는 해당하지 않습니다. <code>dragEndFunction</code>으로 지정된 함수에서 직접 처리해야 합니다."
733,56a5f4c45f2d3487,normal,"<code>dataDragDrop=""true""</code> 속성 설정을 통해 GridView의 행 이동을 허용할 경우, <code>dataDragDropOther=""true""</code> 설정을 추가하면, 다른 GridView로의 행 이동만 허용할 수 있습니다. 즉, 동일한 GridView 내에서의 행 이동은 금지할 수 있습니다."
734,02d6c390f20a166f,normal,"드래깅으로 셀을 선택할 경우, 마우스가 GridView 밖을 벗어나면 마우스 방향에 따라 그리드뷰가 상하, 좌우, 대각선 방향으로 자동 스크롤링됩니다."
735,5d199259295bf610,normal,"속성 기본값 <kbd>width</kbd>와 <kbd>style = ""height""</kbd>를 통해 셀의 너비와 높이를 조절할 수 있습니다. (예: <kbd>width=""70""</kbd> <kbd>style=""height:20px""</kbd>)"
736,c24a8d4540a02285,note,header가 있는 경우나 셀 병합에 따라 특정 셀만이 그 크기를 결정할 수도 있습니다.
737,7f4ae8d1e7967330,normal,새로 추가되는 셀의 기본 값은<strong> <kbd>defaultValue</kbd></strong>를 통해 설정할 수 있습니다.
738,5a0cf48e700bdaa5,definition_list,"셀에 데이터가 바인되지 않았을 경우 기본값이 표시됩니다. 
XML 데이터: 열의 id와 같은 노드명이 없는 경우
+ JSON 데이터: 열의 id와 같은 속성 이름이 없는 경우"
739,9e939f76f6224631,normal,아래와 같이 <strong><kbd>defaultValue</kbd></strong> 속성을 정의하십시오.
740,3db0903bb1ac6647,normal,"<code>useShiftKey=""true""</code> 및 <code>dataDragSelect=""true""</code> 속성을 설정하면 마우스 드래깅 혹은 Shift 키를 통해 여러 개의 셀을 선택하고, 선택한 여러 셀들을 한꺼번에 삭제할 수 있습니다."
741,76a32780f8279ebc,normal,"드래깅으로 셀을 선택할 경우, 마우스가 GridView 밖을 벗어나면 마우스 방향에 따라 그리드뷰가 상하, 좌우, 대각선 방향으로 자동 스크롤링됩니다."
742,b9b4e82ad49372ec,normal,"<code>noSelect=""true""</code> 속성 설정을 통해 마우스 드래깅을 통한 셀 텍스트 선택을 방지할 수 있습니다."
743,75fcb3a5e3a01aef,normal,"<code>gridView.column</code>의 <code>blockSelect </code>속성을 사용하면, 해당 컬럼의 셀들이 사용자 선택되는 것을 금지할 수 있습니다."
744,2e00bd8eb662aa5d,normal,"GridView의 <code>setBlockSelect()</code> 함수를 사용하면 각 컬럼의 셀 선택을 막는 <code>blockSelect</code> 속성 값을 동적으로 설정하여, 셀 선택을 동적으로 차단할 수 있습니다."
745,327f99bd51fbaa6c,normal,"헤더, 해당 셀의 데이터, <kbd>label</kbd>, <kbd>inputType</kbd> 등을 조합하여 각 셀의 <kbd>&lt;td&gt;</kbd>에 <kbd>title</kbd> 속성을 추가합니다."
746,8f72c9cf4623ba89,definition_list,"관련 API
<kbd>titleAuto</kbd>"
747,fd5b77a39a90915b,normal,해당 셀의 <kbd>inputType</kbd>에 따른 타이틀 생성 규칙은 아래와 같습니다.
748,4ef2398fa8bf963e,definition_list,"<kbd>""text""</kbd> / <kbd>""link""</kbd> / <kbd>""button""</kbd> 
(1) 헤데 셀에 데이터가 있을 때: ""헤더 컬럼의 title 값 + 해당 셀의 데이터""
+ (2) 헤데 셀에 데이터가 없을 때: ""헤더 컬럼의 title 값 + 해당 컬럼의 inputType"""
749,75817cff285b0ffc,definition_list,"<kbd>""check""</kbd> / <kbd>""radio""</kbd>
(1) 헤데 셀에 label 값이 있을 때: ""선택한 값 + label 값""
+ (2) 헤데 셀에 label 값이 없을 때: ""선택한 값 + 해당 컬럼의 inputType"""
750,a7499f72a36c65c0,definition_list,"<kbd>""select""</kbd> 
(1) 헤더 셀의 label 값이 있을 때: ""헤더 컬럼의 title 값 + label 값""
+ (2) 헤더 셀의 label 값이 없을 때: ""헤더 컬럼의 title 값 + 해당 컬럼의 inputType"""
751,8ffe21e4132e1a33,caution,"<strong>제약 사항</strong>

아래와 같은 경우 <kbd>titleAuto</kbd> 속성을 지원하지 않음. 
이 경우 각 셀의 <kbd>title</kbd> 속성을 직접 설정해야 함. 
(1) 헤더 또는 바디의 셀들이 합쳐진 경우
(2) 헤더가 두 줄인 경우
(3) <kbd>inputType=""text""</kbd>를 제외한 다른 경우"
752,c0052d3d0e75382f,normal,<code>setCellClass()</code> 함수를 사용하여 특정 GridView 셀에 지정한 스타일 클래스를 적용할 수 있습니다.
753,3a62fa825925667b,normal,"<code>setCellDisabled()</code> 함수를 사용하여, 필터에 의해 숨겨진 셀을 포함한 특정 셀을 동적으로 비활성화할 수 있습니다."
754,f84707972ba53783,normal,"<code>setCellBackgroundColor()</code> 함수를 사용하여, 필터에 의해 숨겨진 셀을 포함한 특정 셀의 배경색을 동적으로 설정할 수 있습니다."
755,50db78a776f01418,normal,"<code>cellStatusVisible=""true""</code> 속성 설정을 적용하면, 셀 데이터가 추가, 수정, 삭제될 경우, 우측 상단에 아이콘을 표시할 수 있습니다. 이 때, <code>cellStatusIconPosition</code> 속성을 사용하여 해당 아이콘을 표시할 위치를 지정할 수 있습니다."
756,7eff1fda1dbc1f7b,normal,그리드는 여러가지 키를 통하여 제어할 수 있습니다.
757,55cf7e11f24d6d46,unordered_list,"* <strong>셀 포커스 이동</strong>: 상하좌우 방향키

* <strong>편집 관련한 포커스 이동</strong>: Tab, Enter, Shift+Tab, Shift+Enter키

* <strong>포커스된 셀을 수정 모드로 전환</strong>: Backspace, Insert 키를 포함한 문자키

* <strong>수</strong><strong>정 모드의 셀에서 값 선택 및 문자간 이동</strong>: 상하좌우 방향키

* <strong>체크박스나 라디오의 값 토글</strong>: Space 키"
758,96dba215cd0e988a,normal,"그 밖에도 <kbd>Home</kbd>, <kbd>End</kbd>, <kbd>PageUp</kbd>, <kbd>PageDown</kbd> 키 등을 사용할 수 있습니다."
759,8e1d0a6bbfca3344,normal,"사용자가 GridView 상에서 셀을 선택할 경우, 선택된 셀 및 해당 셀이 속한 행을 포커싱하는 방법을 설정할 수 있습니다. <code>focusMode</code>, <code>selectedCellColor</code>, <code>selectedRowColor</code> 속성을 아래와 같이 설정하십시오."
760,e716e7566ea347e2,unordered_list,"* <code>focusMode</code>
** <code>""cell""</code> (기본 값) : 셀을 선택. 
** <code>""row""</code> : 행을 선택. 
** <code>""both""</code> : 셀과 행을 모두 선택. 
** <code>""none""</code> : 아무 것도 선택하지 않음. 
* <code>selectedCellColor</code> : 선택된 셀의 배경색. (예: <code>""yellow""</code>)
* <code>selectedCellColor</code> : 선택된 행의 배경색. (예: <code>""pink""</code>)"
761,e259a913052c1bd3,normal,"포커스가 GridView의 맨 왼쪽, 맨 오른쪽, 상단, 혹은 하단에 있을 경우 이후 포커스 이동 방식을 설정할 수 있습니다. <code>focusFlow</code> 속성을 아래와 같이 설정하십시오."
762,6740c02355db8fc3,unordered_list,"* <code>""default""</code> (기본 값) : 맨 좌측, 맨 우즉, 상단, 하단에서 더 이상 이동하지 않음.
* <code>""linear""</code> : 맨 좌측/우즉 혹은 상단/하단 이후, 위/아래 행 혹은 이전/이후 컬럼으로 이동."
763,a7a9c4fbec0a80d9,note,"<kbd>inputType=""autocomplete""</kbd>는 미지원."
764,bea0eb09e0c50468,normal,사용자가 셀에서 Enter 키를 입력할 경우 포커스가 이동하는 방향 및 편집 모드 진입 여부를 설정할 수 있습니다. <code>enterKeyMove</code> 속성을 아래와 같이 설정하십시오.
765,62caf5181b44af91,unordered_list,"* <code>""down""</code> (기본 값) : Enter 키 입력 시 아래쪽 셀로 이동.
* <code>""right""</code> : Enter 키 입력 시 오른쪽 셀로 이동.
* <code>""none""</code> : Enter 키를 입력해도 포커스 이동이 없음.
* <code>""edit""</code> : Enter 키 입력 시 편집 모드로 이동.
* <code>""editRight""</code> : 편집 모드로 진입한 후, 다시 Enter 키를 입력하면 오른쪽 셀로 이동. 
* <code>""editDown""<strong> </strong></code>: 편집 모드로 이동한 후, 다시 Enter 키를 입력하면 아래쪽 셀로 이동."
766,93be71676f758879,normal,<code>copyOption</code> 속성을 설정하여 바인딩된 DatatList 값 혹은 현재 화면에 표시된 값 중 어떤 값을 복사할 수 있습니다.
767,19374ab337545b88,definition_list,"<code>copyOption</code>
<code>""dataList""</code> (기본 값) : 바인딩된 DatatList 값을 복사. 
+ <code>""display""</code> : 현재 화면에 표시된 값을 복사"
768,1cb73431e810ef85,normal,<code>copyType</code> 속성을 설정하여 셀 데이터를 복사하는 방식을 결정할 수 있습니다.
769,aea97d42326130c1,definition_list,"<code>copyType</code>
<code>""default""</code> (기본 값) : 포커싱된 셀 전체를 복사. 여러 셀을 복사할 경우, 여러 셀에 걸쳐 복사됨.
+ <code>""native""</code> : 드래깅한 텍스트만 복사. 드래깅된 텍스트는 하나의 셀에만 복사됨."
770,5272da7a784ed2ee,normal,"<code>dataDragDrop=""true""</code> 혹은 <code>useShiftKey=""true""</code> 속성 설정을 사용할 경우, 드래깅이나 Shift 키를 사용하여 여러 개의 셀들을 선택하고, 선택한 셀을 다른 GridView로 복사할 수 있습니다."
771,2333ce6e3eccbb06,normal,"<code>checkEditOnPaste=""true""</code> 속성 설정을 추가하면, Excel 파일 등에서 n*n 개 데이터를 복사하여 GridView로 붙여넣기 할 경우, 해당 개수만큼의 GridView 셀에 붙여 넣을 수 있습니다."
772,85b9ffed419956a4,normal,"GridView와 DataList가 바인딩된 경우, <kbd>setData();</kbd>, <kbd>setJSON();</kbd> 및 <kbd>setXML();</kbd> 함수를 사용하여 데이터를 설정하거나 추가할 수 있습니다."
773,5f52609ab7815109,normal,"GridView와 바인딩된 DataList, LinkedDataList, 혹은 AliasLinkedDataList에 데이터가 없는 경우, <code>noResultMessage</code> 및 <code>noResultMessageVisibleAlways</code> 속성 설정을 통해 ""데이터 없음"" 메시지를 표시할 수 있습니다."
774,a12ac9d6000956cc,normal,"<code>setSortable()</code> 함수를 사용하면 정렬 기능(<code>sortable=""true""</code>)을 동적으로 설정할 수 있습니다."
775,06e3f4cb724701cc,normal,"<kbd>useCtrlOnMultisort=""true""</kbd> 설정을 사용할 경우, Ctrl 키를 누른 채로 컬럼 헤더를 더블 클릭하여 여러 개의 컬럼을 정렬할 수 있습니다."
776,e0ab8f66513bd304,normal,"여러 개의 헤더 컬럼이 병합된 경우, <code>orderByColumn</code> 속성을 통해 정렬 기준이 되는 컬럼을 지정할 수 있습니다. 아래 예제와 같이 세 개의 컬럼 헤더가 병합된 경우, 정렬 아이콘을 클릭할 경우 세 개의 컬럼 중 정렬의 기준이 될 컬럼을 GridView의 Body Column ID로 지정할 수 있습니다."
777,9f3f5155829320ce,normal,"GridView 컬럼의 <code>inputType</code>이 <code>""autoComplete""</code>이거나 <code>""select""</code>인 경우, 라벨 값을 기준으로 정렬할 수 있습니다. <code>inputType=""custom""</code> 컬럼의 <code>inputType</code>을 <code>""autoComplete""</code>이거나 <code>""select""</code>로 변경한 경우에도 해당합니다. <strong><span class=""r_italic_span"">gridView.column</span></strong>의 <code>sortLabel</code> 속성을 <code>""true""</code>로 설정하십시오."
778,4822caf5e775fa77,normal,"<code>sortable</code>과 <code>showSortableImage</code> 속성을 사용하여 정렬 버튼을 표시할 경우, GridView에 데이터가 없는 경우에도 정렬 버튼이 표시됩니다. 이 때 <code>hideSortIconOnNoData=""true""</code> 속성 설정을 적용하면, GridView와 바인딩된 데이터가 없을 경우 정렬 버튼을 숨길 수 있습니다."
779,3c44c743158e597c,normal,"GridView 컬럼의 헤더에 <code>useFilter=""true""</code> 설정을 추가하면 필터 아이콘이 표시되고, 해당 아이콘을 클릭하면 직접 필터를 설정할 수 있습니다."
780,46b056da8569e32e,normal,"GridView 컬럼의 헤더에 <code>useFilter=""true""</code> 설정을 추가한 후, GridView의 <code>useFilterList</code> 속성을 <code>""true""</code>로 설정할 경우, 필터 아이콘을 클릭하면 직접 필터를 설정할 수 있는 메뉴와 함께 필터링 항목이 목록으로 표시됩니다."
781,5b2470783d3536c5,normal,"GridView가 정렬 기능(<code>sortable=""true""</code>)을 사용하면서 정렬 아이콘을 헤더에 표시하고(<code>showSortableImage=""true""</code>), 또 그리드뷰 컬럼이 필터링 기능(<code>useFilter=""true""</code>)을 사용할 경우, 정렬 아이콘과 필터링 아이콘을 모두 헤더에 표시할 수 있습니다. <code>showSortableUseFilter</code> 속성을 <code>""true""</code>로 설정하십시오."
782,e2c160caf12eb7ba,normal,"GridView와 DataList가 바인딩된 경우, 필터링을 수행한 후, 필터링 결과만 반환할 수 있습니다. 이 때 사용하는 함수는 DataList의 <kbd>getFilteredColData ( colInfo );</kbd>입니다."
783,8d0300319d029650,normal,"필터링 조건이 알파벳 등의 문자인 경우 '<strong>&lt;</strong>', '<strong>&lt;=</strong>', '<strong>&gt;</strong>', '<strong>&gt;=</strong>' 네 개의 연산자가 표시되지 않고 '<strong>=</strong>' 및 '<strong>&lt;&gt;</strong>'만 표시됩니다."
784,3ea75dd0cbde8383,normal,"<code>useFilterList=""true""</code> 설정을 사용하면 필터링 조건을 목록으로 표시할 수 있습니다."
785,0a64decaf8da891a,normal,"<code>useFilterList=""true""</code>와 <code>useFilterSearch=""true""</code> 설정을 동시에 사용할 경우, 필터링 조건 목록과 함께 필터링 조건을 입력할 수 있는 상자가 표시됩니다."
786,eb8669766c21bd19,normal,"필터링 조건 입력 상자는 검색 기능을 함께 제공합니다. 다음은 알파벳 <strong><span class=""r_italic_span"">""J""</span></strong>를 입력했을 때 대문자 <strong><span class=""r_italic_span"">""J""</span></strong>를 포함하는 필터링 조건이 검색된 모습입니다."
787,8d564019b21268cb,normal,"그리드뷰 컬럼 헤더에 <code>autoFitFilterList=""true""</code> 설정을 적용하면, 필터 항목 텍스트 길이에 따라 필터 상자의 폭을 자동으로 조절할 수 있습니다."
788,e0e89e5aea82f410,normal,"각 헤더에 <code>useFilter=""true""</code> 속성 설정을 적용하고 GridView에 <code>showSortableUseFilter=""true""</code> 속성 설정을 적용하여 필터 버튼을 표시할 경우, GridView에 데이터가 없는 경우에도 필터 버튼이 표시됩니다. 이 때 <code>hideFilterIconOnNoData=""true""</code> 속성 설정을 적용하면, GridView와 바인딩된 데이터가 없을 경우 필터 버튼을 숨길 수 있습니다."
789,e6cd3f3a38be7137,normal,"그룹핑 기능을 사용하면 한 개 이상의 컬럼을 기준으로 GridView의 데이터를 그룹으로 분류하고 각 그룹에 대한 통계 값을 확인할 수 있습니다. <code>groupby()</code> 함수를 사용할 경우 동적으로 그루핑을 수행할 수 있고, <code>groupbyZone=""true""</code> 속성 설정을 사용할 경우 사용자가 직접 컬럼 헤더를 드래그-앤-드롭하여 데이터를 그룹핑할 수 있습니다."
790,f2f559cf7c51a26c,normal,<code>groupby()</code> 함수를 사용하여 그룹핑을 수행할 수 있습니다. 각 옵션에 대한 자세한 설명은 API 가이드를 참고하십시오.
791,36fbe7261a3af2b7,normal,"<code>groupby()</code> 함수를 통해 그룹핑을 수행할 경우, <code>showOnlyLastDepth</code> 옵션을 <code>true</code>로 설정하면 헤더에 마지막 단계만 표시할 수 있습니다."
792,abd56e08394fb6be,normal,그룹핑된 각 컬럼의 데이터에 대해 아래의 expression 계산식을 사용할 수 있습니다.
793,7ff83ff9df0a3502,normal,"<code>groupbyZone=""true""</code> 속성 설정을 사용할 경우, 한 개 이상의 컬럼 헤더를 드래그-앤-드롭하여 그룹핑을 수행할 수 있습니다. 단, <code>ongroupby</code> 이벤트를 추가하여 그룹핑 조건을 지정해야 합니다. 또한 <code>ongroupby</code> 이벤트를 통해 그룹핑 수행 시 <code>groupby()</code> 함수를 사용하십시오."
794,e7e8ec1a7c9b299b,normal,"그룹핑 영역으로 드래깅된 헤더를 클릭하면 아래와 같이 필터가 표시됩니다. 즉, 사용자는 그룹핑을 수행한 후 필터를 선택하여 필터링도 수행할 수 있습니다."
795,aca8f09d10d03072,normal,<code>groupbyZoneHeight</code> 및 <code>groupbyZoneMessage</code> 속성들을 사용하여 그룹핑 영역의 높이와 그룹핑 영역에 표시할 메시지를 지정할 수 있습니다.
796,8229a3a4e0f06712,normal,"<code>groupbyZone</code> 속성 설정을 통한 그룹핑 기능을 사용할 때, 그룹핑을 위해 드래깅할 수 있는 컬럼의 최대 개수를 지정할 수 있습니다. <code>groupbyMaxCount</code> 속성을 사용하십시오."
797,990f2a690f0b008c,normal,"<code>groupbyZoneFilterBox=""true""</code> 속성 설정을 사용할 경우, 그룹핑 후 선택한 필터 조건을 표시하는 필터 박스가 표시됩니다. 필터 박스는 사용자가 설정한 필터링 조건을 표시하고, 사용자가 특정 필터링 조건을 선택할 때 해당 결과물만 화면에 출력합니다."
798,3b24a787b8d9a97d,definition_list,"관련 속성
<code>groupbyFilterBox</code>
+ <code>groupbyFilterBoxLocation</code>
+ <code>filterBoxVisibleRowNum</code>"
799,a7ecffc3aaeda06f,normal,"아래와 같이 <code>groupbyFilterBox=""false""</code>인 경우, 그룹핑 후 헤더에서 필터링 조건을 선택했지만 필터링 조건이 별도로 표시되지 않습니다."
800,de0ea5b4ed0ac556,normal,"아래와 같이 <code>groupbyFilterBox=<span class=""r_red_highlight_span"">""true""</span></code>인 경우, 그룹핑 후 헤더에서 필터링 조건을 설정할 경우, 해당 조건이 별도의 박스에 표시됩니다."
801,75104aadf51d6622,normal,"<code>groupbyFilterBoxLocation</code> 속성을 사용할 경우, 필터 박스를 표시할 위치(<code>""top""</code>/<code>""bottom""</code>)를 지정할 수 있습니다."
802,467887504a1fa441,normal,<code>filterBoxVisibleRowNum</code> 속성은 필터 박스에 표시할 최대 필터링 조건 수를 제한하는데 사용됩니다.
803,941b96b5c46c53a7,normal,"GridView에 필터링이 설정된 경우, 필터링 조건을 선택한 후 해당 조건으로 필터링된 데이터에 대해서만 그룹핑을 수행할 수 있습니다. <code>customFilterBox=""true""</code> 설정을 추가하십시오."
804,a9efcb91026df795,normal,관련 속성은 아래와 같습니다.
805,46e183598161656f,definition_list,"필터링 관련
<code>useFilterList=""true""</code>
+ <code>useFilter=""true""</code> // 헤더에 설정
그룹핑 관련
<code>groupbyZone=""true""</code>
+ <code>groupbyFilterBox=""true""</code>
필터 유지 관련
<code>customFilterBox=""true""</code>"
806,8176542b9fc134f4,normal,아래와 같이 필터를 선택한 후 헤더를 드래깅하여 그룹핑을 수행할 수 있습니다.
807,210c7f9e891e4cbc,normal,"<code>customFilterBox=""true""</code>인 경우, 필터링이 유지된 채로 그룹핑이 수행됩니다."
808,01912e9088b8803a,normal,"하단의 필터 상자에는 <strong><span class=""r_italic_span"">""필터링""</span></strong> 조건과 <strong><span class=""r_italic_span"">""필터링 + 그룹핑""</span></strong> 조건이 모두 표시됩니다."
809,a63f58f27ed088f8,normal,"<code>customFilterBox=""false""</code>인 경우, 필터링이 풀리고 전체 데이터에 대해 그룹핑이 수행됩니다."
810,3f45809b993c113c,normal,"<code>clearGroupby()</code> 함수를 사용하여 <code>groupbyZone=""true""</code> 속성 설정 혹은 <code>groupby()</code> 함수를 통해 수행한 그룹핑을 취소할 수 있습니다."
811,148c1a882a02c9e3,normal,<code>getGroupbyData()</code> 함수는 <code>groupbyZone</code> 속성을 통해 현재 적용된 그룹핑 조건을 반환합니다.
812,cfd5ba1f6de4b07b,normal,"<kbd>advancedExcelDownload</kbd> 함수를 이용할 경우 그룹핑을 수행한 GridView를 Excel 파일로 다운로드할 수 있습니다. 단, 아래의 예제와 같이 <kbd>options.groupby=""true""</kbd>로 설정하십시오."
813,3e30a4b66cf81298,normal,"동일한 데이터가 연속적으로 반복될 경우, 아래 방식으로 동일한 데이터가 반복되는 셀을 병합할 수 있습니다."
814,21804af135a79823,definition_list,"셀 병합 방법
(1) 동일한 컬럼 내에서 연속적으로 동일한 데이터를 갖는 셀을 병합. (열 병합.)
+ (2) 동일한 행 내에서 연속적으로 동일한 데이터를 갖는 셀을 병합. (행 병합.)
+ (3) 열 병합 후, 행 병합.
+ (4) 행 병합 후, 열 병합.
+ (5) 왼쪽 열이 병합된 경우, 열 병합.
+ (6) 위쪽 행이 병합된 경우, 행 병합."
815,5ee5d99834b04bea,normal,아래와 같이 열 병합을 먼저 수행합니다.
816,2d7c2ae5e897d91a,normal,"이후 열 병합된 셀들을, 아래와 같이, 다시 행 기준으로 병합합니다."
817,03139ad12f8e0a49,normal,아래와 같이 행 병합을 먼저 수행합니다.
818,a84301c6b5d22c45,normal,"이후 행 병합된 셀들을, 아래와 같이, 다시 열 기준으로 병합합니다."
819,dc464204f8197932,normal,위에 설명한 방법으로 병합된 셀들을 <code>mergeClear()</code> 함수를 사용하여 병합을 해제할 수 있습니다.
820,9d80deb3ef13ca46,normal,아래의 API를 사용하여 셀 병합에서 제외할 컬럼을 지정할 수 있습니다.
